"id","name","country","legalForm","status","address","agentRepresentation","alephUrl","authoredAssessments","ownershipOwner","bankAccounts","bvdId","callsMade","callsReceived","classification","agencyClient","contractAwardSupplier","contractAuthority","mainCountry","courtCase","debtCreditor","economicActivityDeclarant","economicActivityHolder","dunsCode","debtDebtor","description","directorshipOrganization","directorshipDirector","dissolutionDate","mentionedBy","documentedBy","email","emailsReceived","emailsSent","eventsInvolved","economicActivitySender","economicActivityReceiver","icijId","idNumber","innCode","incorporationDate","indexText","jurisdiction","keywords","unknownLinkFrom","unknownLinkTo","membershipOrganization","membershipMember","messagesReceived","messagesSent","modifiedAt","notes","okpoCode","opencorporatesUrl","eventsOrganized","alias","parent","passport","paymentPayer","paymentBeneficiary","phone","predecessors","previousName","program","publisher","publisherUrl","registrationNumber","retrievedAt","swiftBic","sameAs","sanctionEntity","sector","proof","sourceUrl","subsidiaries","successors","summary","taxNumber","taxRolls","taxStatus","topics","userAccounts","vatCode","operatedVehicles","ownedVehicles","weakAlias","website","wikidataId","wikipediaUrl"
"0c42717f5a38bba03e97a3ed4d827bd721a8284b","Institut für Umwelt, Friede und Entwicklung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.iufe.at/","",""
"0c575722d50ed154c76d30e94e0810f3203dca4b","Burgenländische juristische Gesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0c636655ace0903caf852191b3b52935b25379b1","VEREIN FÜR SOZIALGESCHICHTE DER MEDIZIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://homepage.univie.ac.at/sonia.horn/php/index.php?action=getContent&id1=1&id2=2&type1=category&type2=simple","",""
"0c6db9b922499617b42d24c174d06b0f95cbba07","Institut für projektbezogene Studiengänge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0c72e2762ac0da7fa3c541db9bc97cd7ee433ef8","Hilfswerk Sieghartskirchen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0c7fbfe06bae10c226d111c14431f6e63dfde918","Regionalverband Europaregion Weinviertel ""Verein zur Förderung der Regionalentwicklung in der Hauptregion Weinviertel""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.noeregional.at/?kat=43","",""
"0ce7ad7ce2dbadaa7785bd1420cfb4f4f0f59a15","Irish Charity Ball Committee / Irischer Wohltätigkeitsball-Komitee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://viennairishball.com/","",""
"0d76bff44d7808b77e870409bf50c3eba86f09c1","wienXtra, ein junges Stadtprogramm zur Förderung von Kindern, Jugendlichen und Familien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0da0d648ef95779bbbb0c7924961bbf2921d3fd3","Österreich-Vereinigte Arabische Emirate Gesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0dcf2de427a24200329ccd5116d06de3374272fd","Sozialsprengel Blumenegg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0e091aa35da10d7d9b9b32b067ac290ea10e8189","Ökosoziales Forum Niederösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://xn--kosozial-m4a.at/noe/","",""
"0e21c9fe541c2f42f89d7101afc4554a94f41f9e","Marke Burgenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0e36a6880f76c83633c9fe774e36bf8c9281b3b2","Förderverein HTL Spittal an der Drau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0e48b354372745dbefa4ada32f7102120d7d2e90","Steinbacher Zukunft - Verein für Dorfentwicklung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0e71847edea99b06fd3b749cd8bb7c60849b31cc","Jugendkulturarbeit Walgau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.jka-walgau.at/","",""
"0e9d4b0bb2612f0a190547eebb9936935a88110e","Elternverein des Gymnasiums und wirtschaftskundlichen Realgymnasiums der Schulen der Dominikanerinnen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ea6c585df54cc3786c31fed825b2520080a2bfc","Landtag Wien","at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ea772d0698619a11a5324577e028a5c7497afa0","""Tiergesundheitsdienst Salzburg"" (TGD-S)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.salzburg.gv.at/agrarwald_/Seiten/vetmed_tiergesundheit.aspx","",""
"0ef97ddc824392e56c9d62f32fc3bf491d95d041","Regionalverband noewest-mostviertel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.regionalverband.at/","",""
"0ef99ceb9b7eb1008dfc0fb08297a33c468a95cc","Hilfswerk Zwettl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","Sozialdemokratische Partei Österreichs","at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SPÖ","","","","","","","","","","","","","","","","","","https://meineabgeordneten.at/","","","","","","","pol.party","","","","","","","",""
"0f23613381535559eae82f67abc07df342959433","HILFSWERK KÄRNTEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0f5b7374c004a87fb44a3c3cc77ba9e253e7a62e","Verein für katholische Singles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0f790f6f84d6604c8e271ef8cf3a201c4fce7936","Verein Lokale Agenda 21 in Wien zur Förderung von Bürgerbeteiligungsprozessen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://la21wien.at/","",""
"0f793b1f7d7c59f50cdbf71a4c50492324106287","WeltStadt Wien-Plattform für urbane An-und Aufregung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.weltstadtwien.org/site/index.php","",""
"0f7ef380777bf8d006022c637e6ca2a6d134bb5b","Freunde der AktionsGemeinschaft NaWi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0fb9b5bcc8664c2a12ca5e1351732a59cb94521a","Die Schöne Alte Donau - Verein zur Förderung der Alten Donau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.alte-donau.info/","",""
"0fd44db487d505eea15bf762bce104579db0bf89","Mein Laden - Verein für Anliegen von Menschen in der Gesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.mein-laden.at/","",""
"0fdacd2961cfa0490d93070eda4e1c38835efbac","mitmischen2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0fe8b3815816a9963a1fe63b3b25ac73c22ee2f7","NÖ Betriebssportverband","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0ff5ce43716eb9f44af946976fab26a07294e4a1","JUNE - Verein zur Förderung der Jugend und Jugendarbeit in Eßling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"107aa860744fb41022d60ab9073402c5cab6c412","Absolventenverband der Landwirtschaftlichen Fachschule Schlägl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.bioschule.at/ueber-uns/absolventen/","",""
