"id:ID",":LABEL","caption","name","country","legalForm","status","address","alephUrl","bvdId","classification","mainCountry","dunsCode","description","dissolutionDate","email","icijId","idNumber","innCode","incorporationDate","jurisdiction","keywords","modifiedAt","notes","okpoCode","opencorporatesUrl","alias","phone","previousName","program","publisher","publisherUrl","registrationNumber","retrievedAt","swiftBic","sector","sourceUrl","summary","taxNumber","taxStatus","topics","vatCode","weakAlias","website","wikidataId","wikipediaUrl"
"entity:0ce7ad7ce2dbadaa7785bd1420cfb4f4f0f59a15","Organization;LegalEntity;Thing","Irish Charity Ball Committee / Irischer Wohltätigkeitsball-Komitee","Irish Charity Ball Committee / Irischer Wohltätigkeitsball-Komitee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://viennairishball.com/","",""
"entity:0d76bff44d7808b77e870409bf50c3eba86f09c1","Organization;LegalEntity;Thing","wienXtra, ein junges Stadtprogramm zur Förderung von Kindern, Jugendlichen und Familien","wienXtra, ein junges Stadtprogramm zur Förderung von Kindern, Jugendlichen und Familien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0da0d648ef95779bbbb0c7924961bbf2921d3fd3","Organization;LegalEntity;Thing","Österreich-Vereinigte Arabische Emirate Gesellschaft","Österreich-Vereinigte Arabische Emirate Gesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0dcf2de427a24200329ccd5116d06de3374272fd","Organization;LegalEntity;Thing","Sozialsprengel Blumenegg","Sozialsprengel Blumenegg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0e091aa35da10d7d9b9b32b067ac290ea10e8189","Organization;LegalEntity;Thing","Ökosoziales Forum Niederösterreich","Ökosoziales Forum Niederösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://xn--kosozial-m4a.at/noe/","",""
"entity:0e21c9fe541c2f42f89d7101afc4554a94f41f9e","Organization;LegalEntity;Thing","Marke Burgenland","Marke Burgenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0e36a6880f76c83633c9fe774e36bf8c9281b3b2","Organization;LegalEntity;Thing","Förderverein HTL Spittal an der Drau","Förderverein HTL Spittal an der Drau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0e48b354372745dbefa4ada32f7102120d7d2e90","Organization;LegalEntity;Thing","Steinbacher Zukunft - Verein für Dorfentwicklung","Steinbacher Zukunft - Verein für Dorfentwicklung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0e71847edea99b06fd3b749cd8bb7c60849b31cc","Organization;LegalEntity;Thing","Jugendkulturarbeit Walgau","Jugendkulturarbeit Walgau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.jka-walgau.at/","",""
"entity:0e9d4b0bb2612f0a190547eebb9936935a88110e","Organization;LegalEntity;Thing","Elternverein des Gymnasiums und wirtschaftskundlichen Realgymnasiums der Schulen der Dominikanerinnen","Elternverein des Gymnasiums und wirtschaftskundlichen Realgymnasiums der Schulen der Dominikanerinnen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0ea6c585df54cc3786c31fed825b2520080a2bfc","Organization;LegalEntity;Thing","Landtag Wien","Landtag Wien","at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0ea772d0698619a11a5324577e028a5c7497afa0","Organization;LegalEntity;Thing","""Tiergesundheitsdienst Salzburg"" (TGD-S)","""Tiergesundheitsdienst Salzburg"" (TGD-S)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.salzburg.gv.at/agrarwald_/Seiten/vetmed_tiergesundheit.aspx","",""
"entity:0ef97ddc824392e56c9d62f32fc3bf491d95d041","Organization;LegalEntity;Thing","Regionalverband noewest-mostviertel","Regionalverband noewest-mostviertel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.regionalverband.at/","",""
"entity:0ef99ceb9b7eb1008dfc0fb08297a33c468a95cc","Organization;LegalEntity;Thing","Hilfswerk Zwettl","Hilfswerk Zwettl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0efd8950fe8f40e33e82f2d32d5b14e6102cdb3c","Organization;LegalEntity;Thing","Sozialdemokratische Partei Österreichs","Sozialdemokratische Partei Österreichs","at","","","","","","","","","","","","","","","","","","","","","","SPÖ","","","","","","","","","","https://meineabgeordneten.at/","","","","pol.party","","","","",""
"entity:0f23613381535559eae82f67abc07df342959433","Organization;LegalEntity;Thing","HILFSWERK KÄRNTEN","HILFSWERK KÄRNTEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0f5b7374c004a87fb44a3c3cc77ba9e253e7a62e","Organization;LegalEntity;Thing","Verein für katholische Singles","Verein für katholische Singles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0f790f6f84d6604c8e271ef8cf3a201c4fce7936","Organization;LegalEntity;Thing","Verein Lokale Agenda 21 in Wien zur Förderung von Bürgerbeteiligungsprozessen","Verein Lokale Agenda 21 in Wien zur Förderung von Bürgerbeteiligungsprozessen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://la21wien.at/","",""
"entity:0f793b1f7d7c59f50cdbf71a4c50492324106287","Organization;LegalEntity;Thing","WeltStadt Wien-Plattform für urbane An-und Aufregung","WeltStadt Wien-Plattform für urbane An-und Aufregung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.weltstadtwien.org/site/index.php","",""
"entity:0f7ef380777bf8d006022c637e6ca2a6d134bb5b","Organization;LegalEntity;Thing","Freunde der AktionsGemeinschaft NaWi","Freunde der AktionsGemeinschaft NaWi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0fb9b5bcc8664c2a12ca5e1351732a59cb94521a","Organization;LegalEntity;Thing","Die Schöne Alte Donau - Verein zur Förderung der Alten Donau","Die Schöne Alte Donau - Verein zur Förderung der Alten Donau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.alte-donau.info/","",""
"entity:0fd44db487d505eea15bf762bce104579db0bf89","Organization;LegalEntity;Thing","Mein Laden - Verein für Anliegen von Menschen in der Gesellschaft","Mein Laden - Verein für Anliegen von Menschen in der Gesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.mein-laden.at/","",""
"entity:0fdacd2961cfa0490d93070eda4e1c38835efbac","Organization;LegalEntity;Thing","mitmischen2","mitmischen2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0fe8b3815816a9963a1fe63b3b25ac73c22ee2f7","Organization;LegalEntity;Thing","NÖ Betriebssportverband","NÖ Betriebssportverband","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:0ff5ce43716eb9f44af946976fab26a07294e4a1","Organization;LegalEntity;Thing","JUNE - Verein zur Förderung der Jugend und Jugendarbeit in Eßling","JUNE - Verein zur Förderung der Jugend und Jugendarbeit in Eßling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:107aa860744fb41022d60ab9073402c5cab6c412","Organization;LegalEntity;Thing","Absolventenverband der Landwirtschaftlichen Fachschule Schlägl","Absolventenverband der Landwirtschaftlichen Fachschule Schlägl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.bioschule.at/ueber-uns/absolventen/","",""
"entity:1095c6b0f47a0c46e794a5a5ee8fa3583433c95a","Organization;LegalEntity;Thing","Tourismusverband Thermenregion Wienerwald","Tourismusverband Thermenregion Wienerwald","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:10a32ec8c7497ab8aeaa055ec2e6b32c8ce8c889","Organization;LegalEntity;Thing","ASSITEJ Austria - Junges Theater Österreich","ASSITEJ Austria - Junges Theater Österreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.assitej.at/","",""
"entity:10a395197b6178627b5885fab9a10badb131ff1b","Organization;LegalEntity;Thing","""Natur im Garten"" Schaugärten - Verein zur Förderung der Gartenkultur","""Natur im Garten"" Schaugärten - Verein zur Förderung der Gartenkultur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:10a5fdfe024266901bfd47619e1012643ae4a2da","Organization;LegalEntity;Thing","JUTEL - Kinder- und Jugendferienaktionen","JUTEL - Kinder- und Jugendferienaktionen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:10cf53c3d423e8a5ef1275ad37154aa36d488214","Organization;LegalEntity;Thing","Steirisches Volksbildungswerk","Steirisches Volksbildungswerk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.volksbildung.at/","",""
"entity:10e4020b989200a05efd20558d3a7ed4ae72c93e","Organization;LegalEntity;Thing","ÖSTERREICHISCH-SAHARAUISCHE-GESELLSCHAFT","ÖSTERREICHISCH-SAHARAUISCHE-GESELLSCHAFT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.oesg.ws/","",""
"entity:112c175d7ccf94dfa7343d7f4981480f566454c4","Organization;LegalEntity;Thing","Verein der Altfreinberger","Verein der Altfreinberger","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.altfreinberger.at/","",""
"entity:113415ff95f80d7e65acc27a0d8b65e07078054d","Organization;LegalEntity;Thing","Family Business - Information über Kinderbetreuungsangebote","Family Business - Information über Kinderbetreuungsangebote","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.kinderbetreuung.at/","",""
"entity:1169b71b3b8823d5d28e5100f6a114a13289694b","Organization;LegalEntity;Thing","Österreichischer Kameradschaftsbund, Ortsverband Wetzelsdorf","Österreichischer Kameradschaftsbund, Ortsverband Wetzelsdorf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:11764908c79b3ec54793735f385521fbcd1d02d6","Organization;LegalEntity;Thing","Gesellschaft für Landesverteidigung und Sicherheitspolitik in Kärnten (GLVS in Kärnten)","Gesellschaft für Landesverteidigung und Sicherheitspolitik in Kärnten (GLVS in Kärnten)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:11ae0f3cb321c05a6e547b0717e2a997570af324","Organization;LegalEntity;Thing","Österreichisches Nationalkomitee für Talsperren","Österreichisches Nationalkomitee für Talsperren","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.atcold.at/","",""
"entity:11de5e0493750a669213afdb7cff153da3c81c2f","Organization;LegalEntity;Thing","MARIAZELLER GESPRÄCHE zu Wissenschaft und Technologieentwicklung","MARIAZELLER GESPRÄCHE zu Wissenschaft und Technologieentwicklung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:11e3a2b7f174c4ca06ce839894c03c05044b59e6","Organization;LegalEntity;Thing","Landwirtschaftlicher Brandschaden-Selbsthilfeverein","Landwirtschaftlicher Brandschaden-Selbsthilfeverein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.brandschaden-verein.at/","",""
"entity:11f698ede06fecfc468c8defeb387068a5793640","Organization;LegalEntity;Thing","Christlich österreichische Mittelschul-Mädchen Verbindung Veldidena Innsbruck","Christlich österreichische Mittelschul-Mädchen Verbindung Veldidena Innsbruck","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.veldidena.at/","",""
"entity:120c0ad5f3e001a8f7eb9e309dcadfddeaeaa9aa","Organization;LegalEntity;Thing","Askö Beachvolleyball-Club Henndorf-Neumarkt","Askö Beachvolleyball-Club Henndorf-Neumarkt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:12160055e5aeff5fc758c973ced2a01be7ac7fe0","Organization;LegalEntity;Thing","Vereinigung christlicher farbentragender Studentinnen in Österreich (VCS)","Vereinigung christlicher farbentragender Studentinnen in Österreich (VCS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.vcs.at/","",""
"entity:1217017e4907702a6f0b1c917f5169eb73922e56","Organization;LegalEntity;Thing","Klimavolksbegehren-Es geht um unser Überleben","Klimavolksbegehren-Es geht um unser Überleben","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.klimavolksbegehren.at/","",""
"entity:12234b62b8d257279d14b937f95a4fbe31a902b0","Organization;LegalEntity;Thing","Landesregierung Steiermark","Landesregierung Steiermark","at","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.menschen.steiermark.at/; http://www.politik.steiermark.at/","",""
"entity:1228838b3af47d16ebef704e19062af93556f2ea","Organization;LegalEntity;Thing","Kulturinitiative Auberg - Pöstlingberg","Kulturinitiative Auberg - Pöstlingberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:12366a035a85382e9d57312b12210de52ef676b6","Organization;LegalEntity;Thing","Niederösterreichische Leader Regionen","Niederösterreichische Leader Regionen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
